B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,weight_class_Bantamweight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_BMI,B_hot_or_not,R_hot_or_not,R_BMI,title_bout_False,title_bout_True,Winner_Blue,no_of_rounds,elevation (ft)
0.0,4.0,0.0,35.666666666666664,0.4608333333333334,1.0833333333333333,1.5,0.37333333333333335,6.0,2.0,29.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,10.0,177.8,182.88,170.0,27.0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,36.66666666666666,0.6306666666666666,0.7333333333333333,1.4,0.44333333333333336,3.0,5.0,40.0,8.0,0.0,0.0,1.0,5.0,4.0,0.0,10.0,175.26,177.8,155.0,30.0,0,1,0,0,22.239982539539046,1.0,1.0,22.88929099847539,0,1,0,5.0,338.0
1.0,0.0,0.0,9.0,0.42,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.96,190.5,185.0,25.0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0,26.0,0.6133333333333333,1.0,3.333333333333333,0.8333333333333334,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,182.88,182.88,185.0,28.0,0,0,1,0,23.75237891101598,0.0,0.0,25.090282970046978,1,0,0,3.0,312.0
0.0,1.0,0.0,8.333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,175.26,180.34,155.0,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,29.0,0.3333333333333333,1.6666666666666667,2.0,0.2733333333333334,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,172.72,177.8,170.0,25.0,0,0,1,0,25.104383675747204,1.0,1.0,25.848177050223274,1,0,0,3.0,312.0
0.0,1.0,0.0,37.0,0.32,0.0,1.0,0.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,175.26,182.88,170.0,27.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,19.5,0.305,3.0,3.5,0.875,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,175.26,180.34,170.0,25.0,0,0,1,0,25.104383675747204,1.0,1.0,25.104383675747204,1,0,0,3.0,312.0
0.0,3.0,0.0,66.0,0.42,0.3333333333333333,0.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,177.8,185.42,170.0,32.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,46.0,0.4066666666666667,0.6666666666666666,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,177.8,187.96,170.0,29.0,0,1,0,0,24.39223891433315,1.0,1.0,24.39223891433315,1,0,0,3.0,312.0
0.0,2.0,0.0,7.0,0.315,0.5,3.5,0.18,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,182.88,187.96,205.0,26.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,2.0,0.0,20.5,0.5449999999999999,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,182.88,185.42,170.0,35.0,0,1,0,0,23.05593570220533,1.0,1.0,23.05593570220533,1,0,0,3.0,312.0
0.0,2.0,0.0,18.5,0.455,0.0,4.0,0.935,2.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,175.26,177.8,155.0,23.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,35.5,0.42,0.5,0.5,0.5,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,177.8,177.8,155.0,28.0,0,0,1,0,22.88929099847539,1.0,1.0,22.239982539539046,1,0,0,3.0,312.0
0.0,1.0,0.0,17.125,0.42625,1.625,1.5,0.535,5.0,2.0,17.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,182.88,193.04,170.0,24.0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,6.0,0.0,21.428571428571427,0.4314285714285715,1.0,3.1428571428571432,0.7185714285714285,6.0,1.0,18.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,175.26,177.8,155.0,30.0,0,1,0,0,21.021588434363682,1.0,1.0,22.88929099847539,1,0,0,3.0,312.0
1.0,0.0,0.0,22.0,0.57,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,172.72,135.0,30.0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,6.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,180.34,135.0,28.0,0,0,1,0,20.526493539883187,0.0,0.0,20.526493539883187,1,0,1,3.0,312.0
1.0,0.0,0.0,28.0,0.32,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,180.34,135.0,33.0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,25.0,0.46,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,175.26,135.0,34.0,0,1,0,0,21.143797310853166,0.0,0.0,21.789372389444416,1,0,1,3.0,312.0
2.0,0.0,0.0,19.5,0.245,0.0,0.5,0.165,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,172.72,155.0,39.0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,24.75,0.33,1.0,1.75,0.29375,3.0,4.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,172.72,177.8,170.0,27.0,0,0,1,0,25.848177050223274,0.0,0.0,25.848177050223274,1,0,0,3.0,312.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.34,182.88,155.0,30.0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,28.285714285714285,0.4928571428571428,0.5714285714285714,1.5714285714285714,0.42,1.0,3.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,177.8,182.88,155.0,28.0,0,1,0,0,21.61791597773087,1.0,1.0,22.239982539539046,1,0,0,3.0,312.0
1.0,0.0,0.0,52.66666666666666,0.5633333333333334,0.6666666666666666,1.6666666666666667,0.7000000000000001,1.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177.8,180.34,185.0,27.0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,17.666666666666668,0.5366666666666666,0.0,1.3333333333333333,0.25,2.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,185.42,187.96,185.0,24.0,0,1,0,0,26.544495289127248,0.0,0.0,24.407586210681846,1,0,0,3.0,312.0
1.0,0.0,0.0,26.5,0.40166666666666667,1.0,2.1666666666666665,0.225,2.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,182.88,187.96,205.0,29.0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,9.923076923076923,0.5361538461538461,0.8461538461538461,0.6153846153846154,0.17846153846153848,2.0,7.0,22.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,190.5,203.2,185.0,36.0,0,1,0,0,25.090282970046978,0.0,0.0,23.123204785195295,1,0,1,3.0,312.0
1.0,0.0,0.0,83.5,0.63,2.0,1.0,0.5,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,185.42,190.5,205.0,32.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2.0,0.0,20.166666666666668,0.4833333333333334,0.16666666666666666,0.8333333333333334,0.2766666666666667,2.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,182.88,193.04,205.0,33.0,0,1,0,0,27.04624417940421,0.0,1.0,27.802745993835842,1,0,0,3.0,312.0
0.0,1.0,0.0,61.0,0.52,4.0,1.0,0.2,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,170.18,172.72,135.0,33.0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,2.0,0.0,28.66666666666667,0.37666666666666665,0.0,1.3333333333333333,0.22,2.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,170.18,172.72,135.0,32.0,0,1,0,0,21.143797310853166,1.0,1.0,21.143797310853166,1,0,0,3.0,312.0
1.0,0.0,0.0,31.69230769230769,0.4546153846153845,0.6153846153846154,1.3846153846153846,0.4015384615384616,2.0,6.0,34.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,7.0,172.72,180.34,145.0,25.0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,51.6,0.5,0.4,0.6,0.15,4.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,185.42,185.42,155.0,29.0,0,1,0,0,23.567455545791805,0.0,0.0,20.4495992575983,1,0,0,3.0,312.0
0.0,4.0,0.0,45.5,0.46,1.0,1.75,0.47,4.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,175.26,182.88,155.0,23.0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,0.0,18.0,0.45,0.5,0.5,0.25,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,170.18,182.88,145.0,25.0,0,1,0,0,21.41256254696085,1.0,1.0,22.710004519064512,1,0,0,5.0,312.0
1.0,0.0,0.0,28.0,0.4,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.34,198.12,185.0,27.0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,10.0,0.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.96,190.5,170.0,32.0,0,0,1,0,23.709972362672566,0.0,0.0,21.826510350663334,1,0,0,3.0,312.0
2.0,0.0,0.0,33.0,0.46,0.0,0.5,0.25,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,187.96,155.0,30.0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,26.73333333333333,0.364,0.6,2.2666666666666666,0.46799999999999997,8.0,6.0,42.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,9.0,175.26,177.8,155.0,35.0,0,1,0,0,19.373495901109568,0.0,0.0,22.88929099847539,1,0,1,3.0,312.0
1.0,0.0,0.0,17.666666666666668,0.43,1.0,0.3333333333333333,0.3333333333333333,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,175.26,187.96,155.0,30.0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,44.0,0.4781818181818182,0.7272727272727273,1.0,0.2209090909090909,4.0,3.0,24.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,8.0,175.26,182.88,155.0,26.0,0,0,1,0,22.88929099847539,0.0,0.0,22.88929099847539,1,0,0,3.0,312.0
1.0,0.0,0.0,39.714285714285715,0.39142857142857146,0.0,0.5714285714285714,0.42857142857142855,2.0,3.0,17.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,172.72,180.34,145.0,29.0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,28.45,0.345,0.65,2.7,0.35600000000000004,4.0,9.0,55.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,11.0,170.18,177.8,155.0,33.0,0,1,0,0,23.567455545791805,0.0,0.0,24.276211727275857,1,0,0,3.0,312.0
0.0,2.0,0.0,18.0,0.28500000000000003,0.5,0.75,0.0925,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,177.8,185.42,155.0,29.0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,15.666666666666664,0.3833333333333333,0.8333333333333334,1.3333333333333333,0.3266666666666667,2.0,2.0,12.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,185.42,190.5,170.0,27.0,0,0,1,0,24.39223891433315,1.0,0.0,22.428592734140075,1,0,0,3.0,312.0
0.0,3.0,0.0,52.25,0.44875,0.375,1.0,0.3225,3.0,2.0,19.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,177.8,177.8,155.0,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.0,0.0,50.16666666666666,0.5166666666666667,0.6666666666666666,2.0,0.5416666666666666,3.0,1.0,17.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,180.34,187.96,170.0,30.0,0,1,0,0,24.39223891433315,1.0,1.0,23.709972362672566,1,0,1,3.0,312.0
0.0,2.0,0.0,25.857142857142854,0.4357142857142857,1.0,1.1428571428571428,0.20285714285714285,4.0,1.0,17.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,172.72,180.34,145.0,32.0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,30.33333333333333,0.5688888888888889,0.2222222222222222,2.2222222222222223,0.3133333333333333,5.0,2.0,21.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,167.64,167.64,145.0,29.0,0,1,0,0,22.0469745428375,1.0,0.0,23.40339997384771,1,0,0,5.0,312.0
0.0,1.0,0.0,33.0,0.52,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,190.5,205.74,205.0,25.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,10.4,0.43799999999999994,0.8,1.6,0.52,2.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,187.96,193.04,185.0,26.0,0,1,0,0,23.123204785195295,1.0,1.0,23.75237891101598,1,0,0,3.0,62.0
0.0,1.0,0.0,17.0,0.28,0.5,1.0,0.25,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,175.26,180.34,170.0,25.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,32.86666666666667,0.4619999999999999,1.3333333333333333,0.6,0.3546666666666667,2.0,9.0,36.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,180.34,172.72,170.0,35.0,0,1,0,0,25.104383675747204,1.0,1.0,23.709972362672566,1,0,0,3.0,62.0
2.0,0.0,0.0,28.3,0.40399999999999997,1.1,0.6,0.124,3.0,5.0,25.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,193.04,198.12,205.0,32.0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,20.25,0.3325,0.75,0.75,0.3,3.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,185.42,195.58,205.0,32.0,1,0,0,0,24.95315706925987,0.0,0.0,27.04624417940421,1,0,0,3.0,62.0
2.0,0.0,0.0,28.0,0.455,0.0,1.5,0.135,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,190.5,205.0,37.0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,14.8,0.4360000000000001,0.0,0.4,0.4,1.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,187.96,185.42,230.0,35.0,0,0,1,0,28.74776811132388,0.0,0.0,29.529984592073923,1,0,0,3.0,62.0
2.0,0.0,0.0,41.63636363636363,0.3954545454545455,0.0,0.2727272727272727,0.13636363636363635,2.0,5.0,24.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,187.96,193.04,185.0,34.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,3.0,0.0,30.33333333333333,0.41,0.6666666666666666,2.6666666666666665,0.4866666666666666,3.0,0.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,187.96,187.96,205.0,26.0,0,1,0,0,26.320203658152845,0.0,1.0,26.320203658152845,1,0,0,3.0,62.0
0.0,2.0,0.0,21.25,0.5341666666666667,1.4166666666666667,2.1666666666666665,0.4633333333333333,4.0,4.0,26.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,8.0,170.18,177.8,145.0,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.0,0.0,17.5,0.4875,1.75,2.25,0.5875,4.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,177.8,180.34,155.0,32.0,0,1,0,0,24.276211727275857,1.0,1.0,22.239982539539046,1,0,0,3.0,62.0
0.0,1.0,0.0,36.8,0.43799999999999994,0.5,1.3,0.513,4.0,2.0,20.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,8.0,185.42,190.5,185.0,30.0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0,19.428571428571427,0.4328571428571429,0.0,0.14285714285714285,0.14285714285714285,1.0,5.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,180.34,187.96,205.0,33.0,0,1,0,0,27.04624417940421,1.0,0.0,28.591437260869863,1,0,0,3.0,62.0
0.0,1.0,0.0,30.0,0.34750000000000003,1.5,1.5,0.245,2.0,1.0,11.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,190.5,195.58,240.0,33.0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,5.0,0.0,47.8,0.6759999999999999,0.4,2.8,0.5900000000000001,5.0,0.0,9.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,185.42,195.58,240.0,27.0,0,1,0,0,29.99767107268579,1.0,1.0,31.663895624668342,1,0,0,3.0,62.0
1.0,0.0,0.0,8.333333333333334,0.19000000000000006,0.3333333333333333,0.3333333333333333,0.04666666666666667,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,187.96,193.04,258.0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,2.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,182.88,265.0,36.0,0,1,0,0,34.02367789956343,0.0,0.0,38.023195954695794,1,0,0,3.0,62.0
0.0,1.0,0.0,22.0,0.42,1.0,5.0,0.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,187.96,190.5,185.0,29.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,11.333333333333336,0.2533333333333333,1.0,0.6666666666666666,0.22,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,195.58,200.66,205.0,24.0,0,1,0,0,26.320203658152845,1.0,1.0,24.309231781420976,1,0,0,3.0,62.0
0.0,1.0,0.0,37.92857142857143,0.4835714285714285,0.7142857142857143,0.5714285714285714,0.1285714285714286,3.0,5.0,34.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,9.0,170.18,177.8,155.0,34.0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,53.25,0.435,0.0,0.25,0.25,3.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,172.72,175.26,155.0,26.0,0,1,0,0,24.276211727275857,1.0,0.0,23.567455545791805,1,0,0,3.0,62.0
0.0,2.0,0.0,37.5,0.605,1.0,1.5,0.375,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,185.42,193.04,170.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,2.0,0.0,68.0,0.555,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,187.96,193.04,185.0,24.0,0,1,0,0,24.407586210681846,1.0,1.0,23.75237891101598,1,0,1,3.0,62.0
0.0,2.0,0.0,28.6,0.3190000000000001,0.3,0.4,0.19,3.0,4.0,20.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,167.64,177.8,145.0,32.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,7.0,0.0,22.428571428571423,0.39,1.7142857142857142,2.142857142857143,0.54,7.0,0.0,15.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,7.0,177.8,180.34,155.0,33.0,0,1,0,0,25.017427558250994,1.0,1.0,22.239982539539046,1,0,1,3.0,62.0
0.0,3.0,0.0,28.25,0.5241666666666667,0.08333333333333333,0.5,0.16666666666666666,3.0,5.0,23.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,7.0,185.42,185.42,185.0,38.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,2.0,0.0,45.69230769230769,0.4138461538461539,0.38461538461538464,1.3846153846153846,0.4369230769230769,4.0,3.0,29.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,10.0,185.42,190.5,185.0,31.0,0,1,0,0,24.407586210681846,1.0,1.0,24.407586210681846,1,0,0,3.0,62.0
0.0,1.0,0.0,19.0,0.79,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,170.18,175.26,145.0,26.0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,29.5,0.72,0.5,2.0,0.4,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,175.26,182.88,145.0,31.0,0,1,0,0,22.710004519064512,1.0,0.0,21.41256254696085,1,0,1,3.0,62.0
0.0,1.0,0.0,33.0,0.7,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,182.88,193.04,170.0,28.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,14.666666666666664,0.5099999999999999,3.0,3.0,0.5333333333333333,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,180.34,190.5,170.0,23.0,0,1,0,0,23.05593570220533,1.0,1.0,23.709972362672566,1,0,0,3.0,62.0
0.0,1.0,0.0,72.0,0.54,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,180.34,177.8,145.0,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,18.1,0.312,2.0,0.3,0.125,2.0,3.0,19.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,7.0,185.42,187.96,145.0,27.0,0,1,0,0,20.223211721103073,1.0,1.0,19.130270273237123,1,0,1,3.0,62.0
0.0,1.0,0.0,66.0,0.495,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,193.04,198.12,205.0,28.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,11.0,0.71,0.3333333333333333,2.0,0.25,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,187.96,190.5,185.0,30.0,0,1,0,0,22.518702721039393,1.0,1.0,23.75237891101598,1,0,0,3.0,62.0
0.0,2.0,0.0,26.33333333333333,0.5,0.6666666666666666,1.0,0.5533333333333333,2.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,180.34,185.42,185.0,32.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,3.0,0.0,48.0,0.3433333333333333,1.0,3.0,0.4966666666666666,3.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,180.34,190.5,170.0,27.0,0,1,0,0,23.709972362672566,1.0,1.0,23.709972362672566,1,0,1,3.0,62.0
0.0,1.0,0.0,30.69230769230769,0.4415384615384616,1.5384615384615383,0.9230769230769232,0.3584615384615385,4.0,4.0,26.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,9.0,182.88,182.88,170.0,29.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,32.0625,0.47,0.3125,0.5625,0.333125,7.0,5.0,37.0,1.0,0.0,0.0,3.0,6.0,1.0,1.0,11.0,175.26,177.8,170.0,28.0,0,1,0,0,23.05593570220533,1.0,1.0,25.104383675747204,1,0,1,3.0,62.0
2.0,0.0,0.0,52.4,0.33,0.0,0.6,0.4,3.0,2.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,162.56,180.34,135.0,29.0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,22.5,0.3,1.0,0.5,0.055,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,170.18,135.0,28.0,0,1,0,0,23.17248684775876,0.0,0.0,21.143797310853166,1,0,1,3.0,62.0
2.0,0.0,0.0,41.0,0.48,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,177.8,177.8,170.0,38.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,9.5,0.31,0.0,0.5,0.165,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,180.34,185.42,170.0,37.0,0,1,0,0,24.39223891433315,0.0,1.0,23.709972362672566,1,0,1,3.0,62.0
1.0,0.0,0.0,67.0,0.4,0.5,0.5,0.05,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,175.26,172.72,135.0,23.0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,14.5,0.41,1.0,2.0,0.13,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,167.64,175.26,125.0,31.0,0,1,0,0,18.459105643931768,0.0,1.0,20.175344805041128,1,0,1,3.0,62.0
1.0,0.0,0.0,82.0,0.48,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.96,190.5,205.0,28.0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,17.666666666666668,0.5599999999999999,0.0,1.3333333333333333,0.3,2.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,185.42,185.42,185.0,34.0,0,0,0,1,23.75237891101598,0.0,0.0,24.407586210681846,1,0,1,3.0,62.0
